7.668082277081659237e-01,8.740611333783274706e-01,9.320280402996445890e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.503389055054249246e-01,8.740583748317696244e-01,9.320253003939690251e-01,9.360148885624323123e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.546278579920787655e-01,8.740589132544075435e-01,9.320263924319208693e-01,9.360211142208761936e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.503389055054249246e-01,8.740501745228558272e-01,9.320226250472852803e-01,9.358399258994266612e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.544529532233279490e-01,8.740421329268739381e-01,9.320271856430786261e-01,9.359284123894100471e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740599323166697854e-01,9.320294239989014295e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740614659200410808e-01,9.320278107557709024e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740513969647096815e-01,9.320294239989014295e-01,9.357924771064505265e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740364091160064408e-01,9.319939230963510957e-01,9.360148885624323123e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.665938912879471934e-01,8.740363987428356740e-01,9.320196230109024649e-01,9.359284123894100471e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740528859014211616e-01,9.320281341697755906e-01,9.359962762109427237e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740528382200375423e-01,9.320293477099184098e-01,9.358399258994266612e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740593225261636956e-01,9.320287975648662293e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740685123352894825e-01,9.320294239989014295e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.503389055054249246e-01,8.740530784119915353e-01,9.320247791283555738e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.569799530311760449e-01,8.740659438950878490e-01,9.320201864635511146e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.668082277081659237e-01,8.740640477305966494e-01,9.320297474733407750e-01,9.360148885624323123e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01
7.640668914800990974e-01,8.740624902456965994e-01,9.320310373024666140e-01,9.360766628573893300e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,9.366392899795057403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
