,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
13,0,False,CCA_with,3,3,0.855534728864502,0.848029793809291,107.539464235306,9
14,0,False,CCA_with,3,3,0.760503735096489,0.738077645350856,105.189310073853,5
15,0,False,multistart_CCA,3,3,0.849876158178506,0.869163359857162,121.63937997818,-1
16,0,False,multistart_CCA,3,3,0.846812100044882,0.880309460261346,99.7070310115814,-1
17,0,False,multistart_CCA,3,3,0.87442352479095,0.752959505939252,105.04584479332,-1
18,0,False,multistart_CCA,3,3,0.855510039726718,0.844389943867033,129.310441017151,-1
19,0,False,multistart_CCA,3,3,0.869310376887156,0.814982597087102,102.959743738174,-1
20,0,False,benders_CCA_without,3,3,0.790308997551304,0.840931360854592,1025.75104427338,80
21,0,False,benders_CCA_without,3,3,0.740660236913473,0.716695918466396,1010.21089172363,39
22,0,False,benders_CCA_without,3,3,0.721882887343832,0.762152189459259,1046.11253499985,48
23,0,False,benders_CCA_without,3,3,0.738141951472057,0.673618618356747,1025.02700376511,69
24,0,False,benders_CCA_without,3,3,0.794304910416807,0.759839007696782,1073.76074266434,175
25,0,False,benders_CCA_with,3,3,0.831018463821092,0.857998889277487,1012.14893555641,564
26,0,False,benders_CCA_with,3,3,0.834337438776514,0.82232611917658,1001.50778913498,605
27,0,False,benders_CCA_with,3,3,0.84741117868902,0.813497295903304,1000.66295719147,1107
28,0,False,benders_CCA_with,3,3,0.859665825600832,0.847486126620504,1002.82529306412,463
29,0,False,benders_CCA_with,3,3,0.833967403542929,0.809902893947328,1000.71378898621,1092
30,0,False,kernelsearch_CCA_without,3,3,0.847826923558683,0.890765883960169,1001.3738079071,-1
31,0,False,kernelsearch_CCA_without,3,3,0.854032686693298,0.879918959579006,977.290317058563,-1
32,0,False,kernelsearch_CCA_without,3,3,0.866655239274474,0.764877021439312,956.231418609619,-1
33,0,False,kernelsearch_CCA_without,3,3,0.864691071571044,0.855440776408972,826.596071958542,-1
34,0,False,kernelsearch_CCA_without,3,3,0.853945988145021,0.845422089617149,863.081799030304,-1
35,0,False,kernelsearch_CCA_with,3,3,0.847826923558683,0.890765883960169,1001.12808227539,-1
36,0,False,kernelsearch_CCA_with,3,3,0.854032686693298,0.879918959579006,977.6377389431,-1
37,0,False,kernelsearch_CCA_with,3,3,0.866655239274474,0.764877021439312,956.330431222916,-1
38,0,False,kernelsearch_CCA_with,3,3,0.864691071571044,0.855440776408972,827.063439130783,-1
39,0,False,kernelsearch_CCA_with,3,3,0.853945988145021,0.845422089617149,861.692027568817,-1
40,0,False,combined_CCA,3,3,0.847826923558683,0.890765883960169,113.650089025497,-1
41,0,False,combined_CCA,3,3,0.854032686693298,0.879918959579006,113.629783630371,-1
42,0,False,combined_CCA,3,3,0.874326083430674,0.759168938141196,69.7198894023895,-1
43,0,False,combined_CCA,3,3,0.864691071571044,0.855440776408972,113.817338943481,-1
44,0,False,combined_CCA,3,3,0.860209364259571,0.847616949824679,94.8035917282104,-1
45,0,False,greedy_CCA,5,5,0.834525324274685,0.838293422453126,1.33199191093445,-1
46,0,False,greedy_CCA,5,5,0.844989446070077,0.82832261411385,1.3242084980011,-1
47,0,False,greedy_CCA,5,5,0.875185745296077,0.829001225434814,1.46015214920044,-1
48,0,False,greedy_CCA,5,5,0.856858898259603,0.808367415331197,1.39454317092896,-1
49,0,False,greedy_CCA,5,5,0.854139055970338,0.848924591102158,1.28672122955322,-1
50,0,False,CCA_without,5,5,0.740267828388526,0.743220967648612,1000.08887767792,-1
51,0,False,CCA_without,5,5,0.822637332430305,0.784648889996191,1000.0743188858,-1
52,0,False,CCA_without,5,5,0.828062814240406,0.813937609470239,1000.07892346382,-1
53,0,False,CCA_without,5,5,0.828093177231803,0.795010077004289,1000.05094099045,-1
54,0,False,CCA_without,5,5,0.849267453667042,0.785152970151528,1000.05641198158,-1
55,0,False,CCA_with,5,5,0.745901653882402,0.677734334322827,103.478444576263,3
56,0,False,CCA_with,5,5,0.866304410179776,0.831477752256069,125.890724897385,22
57,0,False,CCA_with,5,5,0.872389640582921,0.859011011586387,120.924582958221,21
58,0,False,CCA_with,5,5,0.863048894381189,0.860592817701417,120.775249481201,20
59,0,False,CCA_with,5,5,0.89840713883134,0.858000217303842,118.70752620697,19
60,0,False,multistart_CCA,5,5,0.852297450502546,0.886375752931208,215.724145174026,-1
61,0,False,multistart_CCA,5,5,0.8737301008684,0.88715162928226,262.21777677536,-1
62,0,False,multistart_CCA,5,5,0.871826361116175,0.824275077300291,249.865518093109,-1
63,0,False,multistart_CCA,5,5,0.887375443545743,0.893135253834616,261.232412815094,-1
64,0,False,multistart_CCA,5,5,0.891329948922353,0.850667427332432,240.380067110062,-1
65,0,False,benders_CCA_without,5,5,0.762366946807837,0.792782126364077,1101.96536850929,10
66,0,False,benders_CCA_without,5,5,0.74113646839263,0.730023750549541,1101.92624902725,10
67,0,False,benders_CCA_without,5,5,0.789075794660507,0.713649483915598,1101.95156097412,10
68,0,False,benders_CCA_without,5,5,0.775315446258574,0.762541914968984,1102.04250836372,10
69,0,False,benders_CCA_without,5,5,0.623863325787774,0.643243168477169,1102.0527586937,10
70,0,False,benders_CCA_with,5,5,0.77039800241844,0.7075392653499,1120.5979244709,5
71,0,False,benders_CCA_with,5,5,0.816930154100092,0.749848115663787,1145.65008378029,5
72,0,False,benders_CCA_with,5,5,0.825613536469619,0.819199251165979,1152.9151058197,6
73,0,False,benders_CCA_with,5,5,0.809709884888404,0.775671403120678,1199.4874587059,8
74,0,False,benders_CCA_with,5,5,0.733049464357492,0.640962389581931,1172.40792798996,8
75,0,False,kernelsearch_CCA_without,5,5,0.847611124163456,0.895592526628121,923.823869228363,-1
76,0,False,kernelsearch_CCA_without,5,5,0.827966001027347,0.877565628239334,924.924080610275,-1
77,0,False,kernelsearch_CCA_without,5,5,0.872128707308809,0.753244651095725,923.771823406219,-1
78,0,False,kernelsearch_CCA_without,5,5,0.865177868591967,0.86612705817269,924.166270971298,-1
79,0,False,kernelsearch_CCA_without,5,5,0.861907986030733,0.864740651242397,924.669917821884,-1
80,0,False,kernelsearch_CCA_with,5,5,0.847611124163456,0.895592526628121,923.717718362808,-1
81,0,False,kernelsearch_CCA_with,5,5,0.827966001027347,0.877565628239334,925.178289651871,-1
82,0,False,kernelsearch_CCA_with,5,5,0.872128707308809,0.753244651095725,923.739507436752,-1
83,0,False,kernelsearch_CCA_with,5,5,0.865177868591967,0.86612705817269,924.566206216812,-1
84,0,False,kernelsearch_CCA_with,5,5,0.861907986030733,0.864740651242397,924.660534620285,-1
85,0,False,combined_CCA,5,5,0.883431340343826,0.904114573842037,7.11816382408142,-1
86,0,False,combined_CCA,5,5,0.882101925418893,0.903278170587904,8.21338224411011,-1
87,0,False,combined_CCA,5,5,0.896976430717668,0.830027327718184,8.43004894256592,-1
88,0,False,combined_CCA,5,5,0.89417768338136,0.87848933163156,6.90926861763001,-1
89,0,False,combined_CCA,5,5,0.897894582181738,0.866117887894196,9.26350569725037,-1
90,0,False,greedy_CCA,10,10,0.884959446820984,0.857247796284427,3.14574909210205,-1
91,0,False,greedy_CCA,10,10,0.888937545234912,0.862432537409843,3.09451675415039,-1
92,0,False,greedy_CCA,10,10,0.892767567694345,0.857771898465101,3.24636435508728,-1
93,0,False,greedy_CCA,10,10,0.887494491817704,0.855304873010072,3.03911161422729,-1
94,0,False,greedy_CCA,10,10,0.902435842285119,0.861003344098137,3.17125487327576,-1
