,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
114,7,benders_CCA_with,2,2,0.9999923206707584,0.9999854009035108,5.111191987991333,1
115,7,benders_CCA_with,2,2,0.9999999999999998,1.0,4.380742311477661,1
116,7,benders_CCA_with,2,2,0.9999996392984002,0.9999996966801676,9.773883819580078,18
117,7,benders_CCA_with,2,2,1.0001532686243428,0.99988410706976,6.256040334701538,1
118,7,benders_CCA_with,2,2,0.9999995484893712,0.9999999999714194,7.760615825653076,50
119,7,kernelsearch_CCA_without,2,2,0.9999965331355158,0.9999950276006212,0.808133602142334,-1
120,7,kernelsearch_CCA_without,2,2,0.9999999999993882,1.0000000000000002,1.050431251525879,-1
121,7,kernelsearch_CCA_without,2,2,0.999610524361388,0.9997512825652394,1.0353949069976809,-1
122,7,kernelsearch_CCA_without,2,2,0.999959889213645,0.999972862419594,0.9337127208709716,-1
123,7,kernelsearch_CCA_without,2,2,0.9999977652897044,0.9999988331830856,1.0156776905059814,-1
124,7,kernelsearch_CCA_with,2,2,0.9999965331355158,0.9999950276006212,0.7678425312042236,-1
125,7,kernelsearch_CCA_with,2,2,0.9999999999993882,1.0000000000000002,1.065964937210083,-1
126,7,kernelsearch_CCA_with,2,2,0.999610524361388,0.9997512825652394,0.9252090454101562,-1
127,7,kernelsearch_CCA_with,2,2,0.999959889213645,0.999972862419594,1.008563995361328,-1
128,7,kernelsearch_CCA_with,2,2,0.9999977652897044,0.9999988331830856,1.0606791973114014,-1
129,7,combined_CCA,2,2,1.0003500439232855,0.9999012044833896,0.3332421779632568,-1
130,7,combined_CCA,2,2,1.0005886045143255,0.999994011152232,0.372014045715332,-1
131,7,combined_CCA,2,2,1.000464307275646,0.9998268355880354,0.4383189678192138,-1
132,7,combined_CCA,2,2,1.0003335198026382,0.9999542470767488,0.4222004413604736,-1
133,7,combined_CCA,2,2,1.0004079296331656,0.9999812907123607,0.3738284111022949,-1
134,7,greedy_CCA,3,3,0.9999999999994128,1.0,0.1670048236846923,-1
135,7,greedy_CCA,3,3,0.9999999999993884,1.0,0.1681306362152099,-1
136,7,greedy_CCA,3,3,0.9999999999994246,1.0,0.1689095497131347,-1
137,7,greedy_CCA,3,3,0.9999999999993814,1.0,0.1693131923675537,-1
138,7,greedy_CCA,3,3,0.999999999999404,1.0,0.1693837642669677,-1
139,7,CCA_without,3,3,0.9881107816976376,0.9896655319338602,1000.1367416381836,-1
140,7,CCA_without,3,3,0.9999999999993882,1.0000000000000002,1000.1625044345856,-1
141,7,CCA_without,3,3,0.9991787284920944,0.9985767278572112,1000.0935475826265,-1
142,7,CCA_without,3,3,0.9982133436436932,0.99844310546951,1000.1012480258942,-1
143,7,CCA_without,3,3,0.999999999999404,1.0,1000.133184671402,-1
144,7,CCA_with,3,3,0.9999863967089224,0.9999720626489657,100.2968680858612,5
145,7,CCA_with,3,3,0.9999999999993882,1.0000000000000002,100.05683636665344,1
146,7,CCA_with,3,3,0.9992467609930616,0.998489450381348,100.03841972351074,1
147,7,CCA_with,3,3,0.9983039100496064,0.9982268045518544,100.0764045715332,1
148,7,CCA_with,3,3,0.999999999999404,1.0,100.0502576828003,1
149,7,multistart_CCA,3,3,0.9999998031992664,0.9999999208094408,17.668440103530884,-1
150,7,multistart_CCA,3,3,0.9999945826549184,0.9999955976472652,32.23986768722534,-1
151,7,multistart_CCA,3,3,0.9999996390238912,0.9999997599359124,59.75326609611511,-1
152,7,multistart_CCA,3,3,1.00028359496909,0.9999122436244596,75.23357558250427,-1
153,7,multistart_CCA,3,3,0.9999633224730216,0.9999702830913236,47.09199857711792,-1
154,7,benders_CCA_without,3,3,0.9997094038651032,0.9997792531518714,29.04958248138428,19
155,7,benders_CCA_without,3,3,0.9995600455927685,0.999544945656133,378.2045588493347,43
156,7,benders_CCA_without,3,3,0.9990639533018184,0.9983518597826118,96.1688437461853,37
157,7,benders_CCA_without,3,3,0.9998866317597508,0.9996543548650616,30.87016987800598,19
158,7,benders_CCA_without,3,3,0.9952550198007122,0.9988825162034356,1099.120761871338,112
159,7,benders_CCA_with,3,3,0.9999878515801004,0.99945594413808,133.78577828407288,9
160,7,benders_CCA_with,3,3,0.9999999999993882,1.0000000000000002,1010.0871517658234,124
161,7,benders_CCA_with,3,3,0.9991787284920944,0.9985767278572112,1073.3474824428558,162
162,7,benders_CCA_with,3,3,0.999479481541293,0.999692474455093,149.92972540855408,41
163,7,benders_CCA_with,3,3,1.0001907211779122,0.999942567587796,100.32885575294496,1
164,7,kernelsearch_CCA_without,3,3,1.0003882250058855,0.9999498795089218,182.1695981025696,-1
